customer_id,recency,frequency,monetary,avg_order_value,customer_lifespan_days,first_purchase_date,last_purchase_date,country,cluster,segment,historical_customer_value,annualized_historical_value
15118,135,1,244.8,244.8,0,2011-07-28 14:54:00,2011-07-28 14:54:00,United Kingdom,2,At-Risk/Dormant Customers,244.8,244.8
15119,246,1,266.4,266.4,0,2011-04-08 09:08:00,2011-04-08 09:08:00,United Kingdom,2,At-Risk/Dormant Customers,266.4,266.4
15120,134,1,358.82,358.82,0,2011-07-29 09:48:00,2011-07-29 09:48:00,United Kingdom,2,At-Risk/Dormant Customers,358.82,358.82
15121,51,2,457.72,228.86,238,2011-02-24 12:41:00,2011-10-20 14:51:00,United Kingdom,0,Recent/Emerging Customers,457.72,701.9655462184875
15122,115,3,1633.78,544.5933333333332,183,2011-02-15 09:59:00,2011-08-17 16:48:00,United Kingdom,1,Loyal Customers,1633.78,3258.6322404371585
15123,8,2,2199.31,1099.655,199,2011-05-17 14:57:00,2011-12-02 13:12:00,United Kingdom,0,Recent/Emerging Customers,2199.31,4033.9103015075375
15124,23,2,184.19,92.095,169,2011-06-01 09:06:00,2011-11-17 10:09:00,United Kingdom,0,Recent/Emerging Customers,184.19,397.80680473372786
15125,26,15,11528.48,768.5653333333332,245,2011-03-14 09:59:00,2011-11-14 13:57:00,United Kingdom,3,Champions,11528.48,17175.082448979592
15127,66,1,406.53,406.53,0,2011-10-05 10:30:00,2011-10-05 10:30:00,United Kingdom,2,At-Risk/Dormant Customers,406.53,406.53
15128,61,4,1471.0,367.75,159,2011-05-04 12:32:00,2011-10-10 13:54:00,United Kingdom,1,Loyal Customers,1471.0,3376.8238993710693
15129,51,11,3447.4,313.4,241,2011-02-21 09:09:00,2011-10-20 14:40:00,United Kingdom,3,Champions,3447.4,5221.165975103734
15130,170,1,330.11,330.11,0,2011-06-23 10:15:00,2011-06-23 10:15:00,United Kingdom,2,At-Risk/Dormant Customers,330.11,330.11
15132,19,5,977.93,195.586,244,2011-03-22 12:02:00,2011-11-21 17:10:00,United Kingdom,1,Loyal Customers,977.93,1462.8870901639343
15133,128,3,982.42,327.4733333333333,174,2011-02-11 10:38:00,2011-08-04 10:44:00,United Kingdom,1,Loyal Customers,982.42,2060.823563218391
15134,15,8,1387.99,173.49875,226,2011-04-13 11:05:00,2011-11-25 08:55:00,United Kingdom,3,Champions,1387.99,2241.6652654867257
15135,240,1,139.05,139.05,0,2011-04-14 19:16:00,2011-04-14 19:16:00,United Kingdom,2,At-Risk/Dormant Customers,139.05,139.05
15136,3,4,1286.7,321.675,94,2011-09-04 16:05:00,2011-12-07 12:26:00,United Kingdom,3,Champions,1286.7,4996.228723404255
15139,240,2,178.96,89.48,97,2011-01-07 12:44:00,2011-04-14 11:39:00,United Kingdom,2,At-Risk/Dormant Customers,178.96,673.4061855670103
15140,53,7,2354.25,336.32142857142856,212,2011-03-20 14:37:00,2011-10-18 14:07:00,United Kingdom,1,Loyal Customers,2354.25,4053.3077830188677
15142,47,1,498.74,498.74,0,2011-10-24 12:51:00,2011-10-24 12:51:00,United Kingdom,0,Recent/Emerging Customers,498.74,498.74
15143,226,1,259.45,259.45,0,2011-04-28 12:03:00,2011-04-28 12:03:00,United Kingdom,2,At-Risk/Dormant Customers,259.45,259.45
15144,9,17,6580.44,387.084705882353,304,2011-01-31 13:17:00,2011-12-01 15:12:00,United Kingdom,3,Champions,6580.44,7900.857236842105
15145,5,4,1194.73,298.6825,244,2011-04-05 15:20:00,2011-12-05 17:21:00,United Kingdom,0,Recent/Emerging Customers,1194.73,1787.1985655737706
15146,165,2,1327.16,663.58,127,2011-02-21 13:07:00,2011-06-28 12:09:00,United Kingdom,1,Loyal Customers,1327.16,3814.27874015748
15147,241,1,623.5,623.5,0,2011-04-13 15:57:00,2011-04-13 15:57:00,United Kingdom,2,At-Risk/Dormant Customers,623.5,623.5
15148,11,1,301.29,301.29,0,2011-11-29 08:21:00,2011-11-29 08:21:00,United Kingdom,0,Recent/Emerging Customers,301.29,301.29
15149,134,1,520.8,520.8,0,2011-07-29 10:58:00,2011-07-29 10:58:00,United Kingdom,2,At-Risk/Dormant Customers,520.8,520.8
15150,18,10,5291.33,529.133,252,2011-03-15 14:21:00,2011-11-22 12:52:00,United Kingdom,3,Champions,5291.33,7664.029563492063
15152,10,13,4745.69,365.0530769230769,178,2011-06-05 15:36:00,2011-11-30 12:32:00,United Kingdom,3,Champions,4745.69,9731.330617977526
15153,32,1,329.25,329.25,0,2011-11-08 17:09:00,2011-11-08 17:09:00,United Kingdom,0,Recent/Emerging Customers,329.25,329.25
15154,76,1,254.28,254.28,0,2011-09-25 16:05:00,2011-09-25 16:05:00,United Kingdom,2,At-Risk/Dormant Customers,254.28,254.28
15156,2,3,961.49,320.4966666666666,32,2011-11-06 12:41:00,2011-12-08 18:22:00,United Kingdom,0,Recent/Emerging Customers,961.49,10966.9953125
15157,4,3,1936.07,645.3566666666667,355,2010-12-16 13:44:00,2011-12-06 11:28:00,United Kingdom,0,Recent/Emerging Customers,1936.07,1990.6071830985913
15158,46,1,401.4,401.4,0,2011-10-25 13:53:00,2011-10-25 13:53:00,United Kingdom,0,Recent/Emerging Customers,401.4,401.4
15159,2,30,18641.01,621.367,360,2010-12-13 15:44:00,2011-12-08 12:05:00,United Kingdom,3,Champions,18641.01,18899.912916666664
15160,358,1,158.16,158.16,0,2010-12-17 14:15:00,2010-12-17 14:15:00,United Kingdom,2,At-Risk/Dormant Customers,158.16,158.16
15163,19,2,304.47,152.235,174,2011-05-31 15:22:00,2011-11-21 13:10:00,United Kingdom,0,Recent/Emerging Customers,304.47,638.6870689655174
15164,69,3,824.58,274.86,271,2011-01-04 14:21:00,2011-10-02 12:05:00,United Kingdom,1,Loyal Customers,824.58,1110.5966789667898
15165,374,1,487.75,487.75,0,2010-12-01 14:03:00,2010-12-01 14:03:00,United Kingdom,2,At-Risk/Dormant Customers,487.75,487.75
15167,321,1,158.8,158.8,0,2011-01-23 12:41:00,2011-01-23 12:41:00,United Kingdom,2,At-Risk/Dormant Customers,158.8,158.8
15168,26,1,106.56,106.56,0,2011-11-14 11:26:00,2011-11-14 11:26:00,United Kingdom,0,Recent/Emerging Customers,106.56,106.56
15171,332,1,1289.5,1289.5,0,2011-01-12 15:36:00,2011-01-12 15:36:00,United Kingdom,2,At-Risk/Dormant Customers,1289.5,1289.5
15172,9,5,1624.05,324.81,228,2011-04-17 11:56:00,2011-12-01 11:51:00,United Kingdom,3,Champions,1624.05,2599.904605263158
15174,323,1,135.75,135.75,0,2011-01-21 09:06:00,2011-01-21 09:06:00,United Kingdom,2,At-Risk/Dormant Customers,135.75,135.75
15175,72,1,224.14,224.14,0,2011-09-29 11:31:00,2011-09-29 11:31:00,United Kingdom,2,At-Risk/Dormant Customers,224.14,224.14
15178,261,1,40.5,40.5,0,2011-03-24 15:12:00,2011-03-24 15:12:00,United Kingdom,2,At-Risk/Dormant Customers,40.5,40.5
15179,19,5,2206.95,441.39,301,2011-01-24 13:48:00,2011-11-21 12:53:00,United Kingdom,1,Loyal Customers,2206.95,2676.201827242525
15180,368,1,87.5,87.5,0,2010-12-07 14:57:00,2010-12-07 14:57:00,United Kingdom,2,At-Risk/Dormant Customers,87.5,87.5
15181,67,3,689.48,229.82666666666665,203,2011-03-15 12:03:00,2011-10-04 13:58:00,United Kingdom,1,Loyal Customers,689.48,1239.7054187192118
15182,155,2,622.85,311.425,114,2011-03-16 12:42:00,2011-07-08 13:37:00,United Kingdom,2,At-Risk/Dormant Customers,622.85,1994.2127192982457
15184,30,2,402.2,201.1,161,2011-06-02 12:06:00,2011-11-10 13:41:00,United Kingdom,0,Recent/Emerging Customers,402.2,911.8198757763976
15185,71,1,310.62,310.62,0,2011-09-30 14:06:00,2011-09-30 14:06:00,United Kingdom,2,At-Risk/Dormant Customers,310.62,310.62
15186,15,2,411.41,205.705,154,2011-06-24 14:54:00,2011-11-25 14:58:00,United Kingdom,0,Recent/Emerging Customers,411.41,975.09512987013
15187,2,16,4777.18,298.57375,211,2011-05-11 13:49:00,2011-12-08 11:56:00,United Kingdom,3,Champions,4777.18,8263.842180094787
15189,2,41,16225.39,395.74121951219513,331,2011-01-11 12:29:00,2011-12-08 13:22:00,United Kingdom,3,Champions,16225.39,17892.046374622358
15192,120,3,1044.32,348.1066666666666,246,2010-12-09 14:56:00,2011-08-12 11:41:00,United Kingdom,1,Loyal Customers,1044.32,1549.4991869918697
15193,61,1,499.32,499.32,0,2011-10-10 08:23:00,2011-10-10 08:23:00,United Kingdom,2,At-Risk/Dormant Customers,499.32,499.32
15194,4,15,7616.53,507.76866666666666,365,2010-12-06 15:00:00,2011-12-06 15:10:00,United Kingdom,3,Champions,7616.53,7616.53
15195,3,1,3861.0,3861.0,0,2011-12-07 12:20:00,2011-12-07 12:20:00,United Kingdom,0,Recent/Emerging Customers,3861.0,3861.0
15197,11,3,1079.61,359.87,348,2010-12-16 18:01:00,2011-11-29 10:00:00,United Kingdom,0,Recent/Emerging Customers,1079.61,1132.3495689655172
15198,93,2,193.64,96.82,32,2011-08-07 15:16:00,2011-09-08 14:42:00,United Kingdom,2,At-Risk/Dormant Customers,193.64,2208.7062499999997
15199,60,4,1268.7,317.175,249,2011-02-04 14:04:00,2011-10-11 15:12:00,United Kingdom,1,Loyal Customers,1268.7,1859.7409638554218
15201,88,5,1236.54,247.308,160,2011-04-06 14:02:00,2011-09-13 14:53:00,United Kingdom,1,Loyal Customers,1236.54,2820.856875
15203,26,6,1827.8,304.6333333333333,286,2011-02-01 12:29:00,2011-11-14 08:16:00,United Kingdom,1,Loyal Customers,1827.8,2332.681818181818
15204,358,1,316.58,316.58,0,2010-12-17 13:49:00,2010-12-17 13:49:00,United Kingdom,2,At-Risk/Dormant Customers,316.58,316.58
15205,86,2,653.24,326.62,42,2011-08-04 16:07:00,2011-09-15 19:36:00,United Kingdom,2,At-Risk/Dormant Customers,653.24,5676.966666666666
15206,11,4,420.3,105.075,265,2011-03-09 08:59:00,2011-11-29 13:41:00,United Kingdom,0,Recent/Emerging Customers,420.3,578.9037735849056
15208,2,5,870.12,174.024,352,2010-12-21 13:03:00,2011-12-08 17:24:00,United Kingdom,3,Champions,870.12,902.2551136363636
15210,226,1,331.18,331.18,0,2011-04-28 16:11:00,2011-04-28 16:11:00,United Kingdom,2,At-Risk/Dormant Customers,331.18,331.18
15211,61,2,894.41,447.205,305,2010-12-09 16:08:00,2011-10-10 13:31:00,United Kingdom,1,Loyal Customers,894.41,1070.3595081967212
15212,242,1,101.8,101.8,0,2011-04-12 13:45:00,2011-04-12 13:45:00,United Kingdom,2,At-Risk/Dormant Customers,101.8,101.8
15213,319,2,328.35,164.175,11,2011-01-14 11:05:00,2011-01-25 12:21:00,United Kingdom,2,At-Risk/Dormant Customers,328.35,328.35
15214,2,8,1661.44,207.68,241,2011-04-11 09:46:00,2011-12-08 12:07:00,United Kingdom,3,Champions,1661.44,2516.288796680498
15215,47,3,734.94,244.98,50,2011-09-04 12:24:00,2011-10-24 11:41:00,United Kingdom,1,Loyal Customers,734.94,5365.062
15216,88,1,96.6,96.6,0,2011-09-13 11:41:00,2011-09-13 11:41:00,United Kingdom,2,At-Risk/Dormant Customers,96.6,96.6
15218,11,11,5756.89,523.3536363636364,308,2011-01-25 11:20:00,2011-11-29 11:48:00,United Kingdom,3,Champions,5756.89,6822.288474025975
15219,177,1,305.75,305.75,0,2011-06-16 16:57:00,2011-06-16 16:57:00,United Kingdom,2,At-Risk/Dormant Customers,305.75,305.75
15220,52,6,1778.96,296.49333333333334,229,2011-03-04 10:24:00,2011-10-19 12:39:00,United Kingdom,1,Loyal Customers,1778.96,2835.460262008734
15221,367,1,403.25,403.25,0,2010-12-08 13:08:00,2010-12-08 13:08:00,United Kingdom,2,At-Risk/Dormant Customers,403.25,403.25
15222,319,1,585.0,585.0,0,2011-01-25 08:03:00,2011-01-25 08:03:00,United Kingdom,2,At-Risk/Dormant Customers,585.0,585.0
15223,226,2,755.75,377.875,24,2011-04-04 12:17:00,2011-04-28 11:31:00,United Kingdom,2,At-Risk/Dormant Customers,755.75,755.75
15224,359,2,322.08,161.04,4,2010-12-12 12:34:00,2010-12-16 15:02:00,United Kingdom,2,At-Risk/Dormant Customers,322.08,322.08
15225,235,1,409.4,409.4,0,2011-04-19 14:51:00,2011-04-19 14:51:00,United Kingdom,2,At-Risk/Dormant Customers,409.4,409.4
15226,311,1,154.41,154.41,0,2011-02-02 11:41:00,2011-02-02 11:41:00,United Kingdom,2,At-Risk/Dormant Customers,154.41,154.41
15227,37,5,1219.4,243.88,281,2011-01-26 15:31:00,2011-11-03 11:59:00,United Kingdom,1,Loyal Customers,1219.4,1583.9181494661923
15228,67,4,3386.71,846.6775,228,2011-02-18 09:04:00,2011-10-04 13:56:00,United Kingdom,1,Loyal Customers,3386.71,5421.706798245614
15230,240,2,429.6,214.8,1,2011-04-13 11:04:00,2011-04-14 14:39:00,United Kingdom,2,At-Risk/Dormant Customers,429.6,429.6
15232,114,2,612.06,306.03,27,2011-07-22 12:21:00,2011-08-18 16:27:00,United Kingdom,2,At-Risk/Dormant Customers,612.06,612.06
15234,277,1,197.0,197.0,0,2011-03-08 08:53:00,2011-03-08 08:53:00,United Kingdom,2,At-Risk/Dormant Customers,197.0,197.0
15235,218,12,2247.51,187.2925,156,2010-12-01 17:22:00,2011-05-06 09:44:00,United Kingdom,1,Loyal Customers,2247.51,5258.597115384616
15236,299,1,321.05,321.05,0,2011-02-14 10:52:00,2011-02-14 10:52:00,United Kingdom,2,At-Risk/Dormant Customers,321.05,321.05
15237,2,4,1412.32,353.08,226,2011-04-26 15:04:00,2011-12-08 09:46:00,United Kingdom,3,Champions,1412.32,2280.959292035398
15238,30,3,1071.99,357.33,155,2011-06-08 16:00:00,2011-11-10 14:28:00,United Kingdom,1,Loyal Customers,1071.99,2524.363548387097
15239,11,2,780.59,390.295,68,2011-09-22 09:53:00,2011-11-29 14:14:00,United Kingdom,0,Recent/Emerging Customers,780.59,4189.931617647058
15240,45,5,1706.57,341.314,267,2011-02-01 08:23:00,2011-10-26 09:50:00,United Kingdom,1,Loyal Customers,1706.57,2332.9514981273405
15241,67,8,1756.44,219.555,217,2011-03-01 11:02:00,2011-10-04 09:05:00,United Kingdom,1,Loyal Customers,1756.44,2954.3806451612904
15243,75,1,316.68,316.68,0,2011-09-26 14:12:00,2011-09-26 14:12:00,United Kingdom,2,At-Risk/Dormant Customers,316.68,316.68
15244,66,2,631.57,315.785,183,2011-04-05 15:12:00,2011-10-05 13:19:00,United Kingdom,1,Loyal Customers,631.57,1259.6887978142076
15245,135,3,2515.84,838.6133333333332,127,2011-03-23 13:42:00,2011-07-28 18:56:00,United Kingdom,1,Loyal Customers,2515.84,7230.563779527559
15246,239,2,514.15,257.075,120,2010-12-16 09:46:00,2011-04-15 14:45:00,United Kingdom,2,At-Risk/Dormant Customers,514.15,1563.8729166666665
15247,123,1,356.0,356.0,0,2011-08-09 12:52:00,2011-08-09 12:52:00,United Kingdom,2,At-Risk/Dormant Customers,356.0,356.0
15249,32,13,6688.46,514.4969230769232,225,2011-03-28 12:49:00,2011-11-08 11:45:00,United Kingdom,3,Champions,6688.46,10850.168444444445
15251,10,11,10484.99,953.1809090909092,232,2011-04-12 10:38:00,2011-11-30 15:02:00,United Kingdom,3,Champions,10484.99,16495.78168103448
15252,37,2,740.78,370.39,147,2011-06-09 14:15:00,2011-11-03 13:30:00,United Kingdom,0,Recent/Emerging Customers,740.78,1839.351700680272
15253,17,5,918.2,183.64,153,2011-06-23 12:19:00,2011-11-23 16:22:00,United Kingdom,1,Loyal Customers,918.2,2190.4771241830067
15254,128,1,300.36,300.36,0,2011-08-04 15:04:00,2011-08-04 15:04:00,United Kingdom,2,At-Risk/Dormant Customers,300.36,300.36
15255,67,1,890.85,890.85,0,2011-10-04 12:43:00,2011-10-04 12:43:00,United Kingdom,2,At-Risk/Dormant Customers,890.85,890.85
15256,149,1,98.45,98.45,0,2011-07-14 11:47:00,2011-07-14 11:47:00,United Kingdom,2,At-Risk/Dormant Customers,98.45,98.45
15257,284,1,317.15,317.15,0,2011-03-01 12:58:00,2011-03-01 12:58:00,United Kingdom,2,At-Risk/Dormant Customers,317.15,317.15
15258,169,2,623.16,311.58,49,2011-05-06 14:16:00,2011-06-24 12:30:00,United Kingdom,2,At-Risk/Dormant Customers,623.16,4641.90612244898
15260,101,7,1810.77,258.68142857142857,272,2010-12-02 12:09:00,2011-08-31 13:55:00,United Kingdom,1,Loyal Customers,1810.77,2429.8935661764704
15261,136,1,254.82,254.82,0,2011-07-27 15:20:00,2011-07-27 15:20:00,United Kingdom,2,At-Risk/Dormant Customers,254.82,254.82
15262,324,1,178.95,178.95,0,2011-01-20 12:16:00,2011-01-20 12:16:00,United Kingdom,2,At-Risk/Dormant Customers,178.95,178.95
15263,107,1,156.51,156.51,0,2011-08-25 10:26:00,2011-08-25 10:26:00,United Kingdom,2,At-Risk/Dormant Customers,156.51,156.51
15264,65,1,393.74,393.74,0,2011-10-06 13:49:00,2011-10-06 13:49:00,United Kingdom,2,At-Risk/Dormant Customers,393.74,393.74
15265,152,2,1506.12,753.06,84,2011-04-18 12:16:00,2011-07-11 14:46:00,United Kingdom,1,Loyal Customers,1506.12,6544.449999999999
15266,339,1,119.3,119.3,0,2011-01-05 13:40:00,2011-01-05 13:40:00,United Kingdom,2,At-Risk/Dormant Customers,119.3,119.3
15267,23,5,1717.36,343.472,160,2011-06-10 10:24:00,2011-11-17 15:59:00,United Kingdom,1,Loyal Customers,1717.36,3917.7275
15269,24,1,408.8,408.8,0,2011-11-16 09:32:00,2011-11-16 09:32:00,United Kingdom,0,Recent/Emerging Customers,408.8,408.8
15270,16,7,2379.49,339.9271428571428,295,2011-02-02 13:25:00,2011-11-24 09:24:00,United Kingdom,3,Champions,2379.49,2944.1147457627117
15271,8,15,2493.34,166.22266666666667,358,2010-12-09 13:47:00,2011-12-02 14:11:00,United Kingdom,3,Champions,2493.34,2542.092458100559
15272,58,2,721.94,360.97,29,2011-09-14 16:36:00,2011-10-13 12:59:00,United Kingdom,1,Loyal Customers,721.94,721.94
15274,5,2,716.57,358.285,14,2011-11-21 14:17:00,2011-12-05 16:57:00,United Kingdom,0,Recent/Emerging Customers,716.57,716.57
15275,38,1,615.14,615.14,0,2011-11-02 11:20:00,2011-11-02 11:20:00,United Kingdom,0,Recent/Emerging Customers,615.14,615.14
15276,67,1,128.63,128.63,0,2011-10-04 16:39:00,2011-10-04 16:39:00,United Kingdom,2,At-Risk/Dormant Customers,128.63,128.63
15277,47,1,255.9,255.9,0,2011-10-24 10:08:00,2011-10-24 10:08:00,United Kingdom,0,Recent/Emerging Customers,255.9,255.9
15279,355,1,290.51,290.51,0,2010-12-20 10:48:00,2010-12-20 10:48:00,United Kingdom,2,At-Risk/Dormant Customers,290.51,290.51
15280,173,1,113.12,113.12,0,2011-06-20 17:14:00,2011-06-20 17:14:00,United Kingdom,2,At-Risk/Dormant Customers,113.12,113.12
15281,59,9,2332.15,259.12777777777774,275,2011-01-10 15:51:00,2011-10-12 09:10:00,United Kingdom,1,Loyal Customers,2332.15,3095.3990909090912
15286,50,1,240.55,240.55,0,2011-10-21 11:08:00,2011-10-21 11:08:00,United Kingdom,2,At-Risk/Dormant Customers,240.55,240.55
15287,23,2,486.69,243.345,48,2011-09-30 12:30:00,2011-11-17 15:34:00,United Kingdom,0,Recent/Emerging Customers,486.69,3700.8718750000003
15288,44,5,2306.52,461.304,322,2010-12-09 13:59:00,2011-10-27 16:58:00,United Kingdom,1,Loyal Customers,2306.52,2614.533540372671
15289,30,3,939.78,313.26,220,2011-04-04 12:44:00,2011-11-10 13:49:00,United Kingdom,1,Loyal Customers,939.78,1559.1804545454545
15290,5,18,7943.22,441.29,355,2010-12-15 16:03:00,2011-12-05 11:39:00,United Kingdom,3,Champions,7943.22,8166.972676056338
15291,26,15,4668.3,311.22,348,2010-12-01 09:32:00,2011-11-14 11:02:00,United Kingdom,3,Champions,4668.3,4896.349137931035
15292,202,1,178.39,178.39,0,2011-05-22 15:00:00,2011-05-22 15:00:00,United Kingdom,2,At-Risk/Dormant Customers,178.39,178.39
15296,51,6,3672.86,612.1433333333333,276,2011-01-17 11:57:00,2011-10-20 11:47:00,United Kingdom,1,Loyal Customers,3672.86,4857.2242753623195
15297,11,3,641.94,213.98,53,2011-10-07 09:42:00,2011-11-29 16:32:00,United Kingdom,0,Recent/Emerging Customers,641.94,4420.907547169812
15298,3,12,4799.9,399.9916666666666,364,2010-12-08 13:55:00,2011-12-07 17:17:00,United Kingdom,3,Champions,4799.9,4813.086538461538
15299,68,7,4507.01,643.8585714285714,305,2010-12-02 16:48:00,2011-10-03 14:19:00,United Kingdom,1,Loyal Customers,4507.01,5393.634918032787
15300,65,1,496.44,496.44,0,2011-10-06 17:08:00,2011-10-06 17:08:00,United Kingdom,2,At-Risk/Dormant Customers,496.44,496.44
15301,51,12,5049.95,420.82916666666665,318,2010-12-06 12:21:00,2011-10-20 09:57:00,United Kingdom,3,Champions,5049.95,5796.326257861635
15303,291,1,574.02,574.02,0,2011-02-22 13:59:00,2011-02-22 13:59:00,United Kingdom,2,At-Risk/Dormant Customers,574.02,574.02
15304,61,8,694.4,86.8,308,2010-12-06 11:42:00,2011-10-10 10:23:00,United Kingdom,1,Loyal Customers,694.4,822.909090909091
15306,65,3,1174.35,391.45,84,2011-07-14 15:22:00,2011-10-06 12:56:00,United Kingdom,1,Loyal Customers,1174.35,5102.830357142856
15307,96,1,205.3,205.3,0,2011-09-05 11:38:00,2011-09-05 11:38:00,United Kingdom,2,At-Risk/Dormant Customers,205.3,205.3
15308,275,1,310.47,310.47,0,2011-03-10 13:08:00,2011-03-10 13:08:00,United Kingdom,2,At-Risk/Dormant Customers,310.47,310.47
15311,1,91,60632.75,666.293956043956,373,2010-12-01 09:41:00,2011-12-09 12:00:00,United Kingdom,3,Champions,60632.75,59332.31568364611
15312,76,4,924.85,231.2125,279,2010-12-20 12:51:00,2011-09-25 13:10:00,United Kingdom,1,Loyal Customers,924.85,1209.929211469534
15313,111,1,52.0,52.0,0,2011-08-21 16:02:00,2011-08-21 16:02:00,United Kingdom,2,At-Risk/Dormant Customers,52.0,52.0
15314,200,1,327.97,327.97,0,2011-05-24 14:39:00,2011-05-24 14:39:00,United Kingdom,2,At-Risk/Dormant Customers,327.97,327.97
15315,65,2,570.5,285.25,52,2011-08-15 15:17:00,2011-10-06 12:51:00,United Kingdom,2,At-Risk/Dormant Customers,570.5,4004.471153846154
15316,327,1,165.0,165.0,0,2011-01-17 11:34:00,2011-01-17 11:34:00,United Kingdom,2,At-Risk/Dormant Customers,165.0,165.0
15318,4,1,312.62,312.62,0,2011-12-06 11:30:00,2011-12-06 11:30:00,United Kingdom,0,Recent/Emerging Customers,312.62,312.62
15319,284,1,204.5,204.5,0,2011-03-01 12:48:00,2011-03-01 12:48:00,United Kingdom,2,At-Risk/Dormant Customers,204.5,204.5
15320,45,1,267.13,267.13,0,2011-10-26 13:27:00,2011-10-26 13:27:00,United Kingdom,0,Recent/Emerging Customers,267.13,267.13
15321,71,3,2748.31,916.1033333333331,221,2011-02-21 11:10:00,2011-09-30 09:40:00,United Kingdom,1,Loyal Customers,2748.31,4539.064027149321
15322,86,1,679.68,679.68,0,2011-09-15 09:34:00,2011-09-15 09:34:00,United Kingdom,2,At-Risk/Dormant Customers,679.68,679.68
15325,104,1,161.74,161.74,0,2011-08-28 11:55:00,2011-08-28 11:55:00,United Kingdom,2,At-Risk/Dormant Customers,161.74,161.74
15326,334,1,311.71,311.71,0,2011-01-10 11:38:00,2011-01-10 11:38:00,United Kingdom,2,At-Risk/Dormant Customers,311.71,311.71
15327,53,1,208.75,208.75,0,2011-10-18 11:55:00,2011-10-18 11:55:00,United Kingdom,2,At-Risk/Dormant Customers,208.75,208.75
15329,40,3,1049.7,349.9,132,2011-06-21 10:37:00,2011-10-31 15:36:00,United Kingdom,1,Loyal Customers,1049.7,2902.5795454545455
15330,33,2,714.96,357.48,28,2011-10-10 12:30:00,2011-11-07 17:50:00,United Kingdom,0,Recent/Emerging Customers,714.96,714.96
15332,367,4,1661.06,415.265,3,2010-12-05 12:00:00,2010-12-08 14:43:00,Lithuania,1,Loyal Customers,1661.06,1661.06
15333,209,1,1028.56,1028.56,0,2011-05-15 13:27:00,2011-05-15 13:27:00,United Kingdom,2,At-Risk/Dormant Customers,1028.56,1028.56
15334,157,3,350.82,116.94,17,2011-06-19 13:51:00,2011-07-06 11:22:00,United Kingdom,2,At-Risk/Dormant Customers,350.82,350.82
15335,54,1,170.22,170.22,0,2011-10-17 12:50:00,2011-10-17 12:50:00,United Kingdom,2,At-Risk/Dormant Customers,170.22,170.22
15339,67,2,574.07,287.035,252,2011-01-25 13:15:00,2011-10-04 12:51:00,United Kingdom,2,At-Risk/Dormant Customers,574.07,831.4902777777778
15341,81,1,2020.52,2020.52,0,2011-09-20 09:40:00,2011-09-20 09:40:00,United Kingdom,1,Loyal Customers,2020.52,2020.52
15342,130,1,406.09,406.09,0,2011-08-02 10:19:00,2011-08-02 10:19:00,United Kingdom,2,At-Risk/Dormant Customers,406.09,406.09
15343,88,1,364.5,364.5,0,2011-09-13 13:55:00,2011-09-13 13:55:00,United Kingdom,2,At-Risk/Dormant Customers,364.5,364.5
15344,1,3,563.94,187.98,74,2011-09-26 14:48:00,2011-12-09 10:45:00,United Kingdom,0,Recent/Emerging Customers,563.94,2781.5959459459464
15345,46,1,393.54,393.54,0,2011-10-25 11:28:00,2011-10-25 11:28:00,United Kingdom,0,Recent/Emerging Customers,393.54,393.54
15346,333,1,252.42,252.42,0,2011-01-11 11:18:00,2011-01-11 11:18:00,United Kingdom,2,At-Risk/Dormant Customers,252.42,252.42
15347,367,1,201.6,201.6,0,2010-12-08 15:25:00,2010-12-08 15:25:00,United Kingdom,2,At-Risk/Dormant Customers,201.6,201.6
15348,73,1,158.04,158.04,0,2011-09-28 13:17:00,2011-09-28 13:17:00,United Kingdom,2,At-Risk/Dormant Customers,158.04,158.04
15349,159,2,463.91,231.955,29,2011-06-05 15:46:00,2011-07-04 16:06:00,United Kingdom,2,At-Risk/Dormant Customers,463.91,463.91
15350,374,1,115.65,115.65,0,2010-12-01 13:33:00,2010-12-01 13:33:00,United Kingdom,2,At-Risk/Dormant Customers,115.65,115.65
15351,13,7,1934.66,276.38,357,2010-12-05 11:49:00,2011-11-27 12:52:00,United Kingdom,3,Champions,1934.66,1978.013725490196
15353,255,2,770.12,385.06,113,2010-12-07 11:49:00,2011-03-30 12:15:00,United Kingdom,2,At-Risk/Dormant Customers,770.12,2487.5557522123895
15355,30,2,277.05,138.525,24,2011-10-17 15:22:00,2011-11-10 13:44:00,United Kingdom,0,Recent/Emerging Customers,277.05,277.05
15356,32,10,2718.03,271.803,337,2010-12-06 14:05:00,2011-11-08 13:11:00,United Kingdom,3,Champions,2718.03,2943.860385756677
15358,5,22,8347.2,379.4181818181818,361,2010-12-09 10:04:00,2011-12-05 09:04:00,United Kingdom,3,Champions,8347.2,8439.68975069252
15360,40,1,427.93,427.93,0,2011-10-31 09:35:00,2011-10-31 09:35:00,United Kingdom,0,Recent/Emerging Customers,427.93,427.93
15361,362,1,418.92,418.92,0,2010-12-13 09:52:00,2010-12-13 09:52:00,United Kingdom,2,At-Risk/Dormant Customers,418.92,418.92
15363,373,1,326.0,326.0,0,2010-12-02 12:28:00,2010-12-02 12:28:00,United Kingdom,2,At-Risk/Dormant Customers,326.0,326.0
15364,96,2,913.19,456.595,159,2011-03-30 13:39:00,2011-09-05 09:46:00,United Kingdom,1,Loyal Customers,913.19,2096.316666666667
