customer_id,recency,frequency,monetary,avg_order_value,customer_lifespan_days,first_purchase_date,last_purchase_date,country,Cluster,CLV,Segment
15228,67,4,3386.71,846.6775,228,2011-02-18 09:04:00,2011-10-04 13:56:00,United Kingdom,0,2115.533917808219,Potential Customers
15230,240,2,429.6,214.8,1,2011-04-13 11:04:00,2011-04-14 14:39:00,United Kingdom,1,1.1769863013698632,At Risk Customers
15232,114,2,612.06,306.03,27,2011-07-22 12:21:00,2011-08-18 16:27:00,United Kingdom,0,45.27567123287671,Potential Customers
15234,277,1,197.0,197.0,0,2011-03-08 08:53:00,2011-03-08 08:53:00,United Kingdom,1,0.0,At Risk Customers
15235,218,12,2247.51,187.2925,156,2010-12-01 17:22:00,2011-05-06 09:44:00,United Kingdom,1,960.5796164383561,At Risk Customers
15236,299,1,321.05,321.05,0,2011-02-14 10:52:00,2011-02-14 10:52:00,United Kingdom,1,0.0,At Risk Customers
15237,2,4,1412.32,353.08,226,2011-04-26 15:04:00,2011-12-08 09:46:00,United Kingdom,0,874.4775890410958,Potential Customers
15238,30,3,1071.99,357.33,155,2011-06-08 16:00:00,2011-11-10 14:28:00,United Kingdom,0,455.2286301369863,Potential Customers
15239,11,2,780.59,390.295,68,2011-09-22 09:53:00,2011-11-29 14:14:00,United Kingdom,0,145.42498630136987,Potential Customers
15240,45,5,1706.57,341.314,267,2011-02-01 08:23:00,2011-10-26 09:50:00,United Kingdom,0,1248.3676438356165,Potential Customers
15241,67,8,1756.44,219.555,217,2011-03-01 11:02:00,2011-10-04 09:05:00,United Kingdom,0,1044.2396712328768,Potential Customers
15243,75,1,316.68,316.68,0,2011-09-26 14:12:00,2011-09-26 14:12:00,United Kingdom,0,0.0,Potential Customers
15244,66,2,631.57,315.785,183,2011-04-05 15:12:00,2011-10-05 13:19:00,United Kingdom,0,316.6501643835617,Potential Customers
15245,135,3,2515.84,838.6133333333332,127,2011-03-23 13:42:00,2011-07-28 18:56:00,United Kingdom,0,875.3744657534246,Potential Customers
15246,239,2,514.15,257.075,120,2010-12-16 09:46:00,2011-04-15 14:45:00,United Kingdom,1,169.03561643835616,At Risk Customers
15247,123,1,356.0,356.0,0,2011-08-09 12:52:00,2011-08-09 12:52:00,United Kingdom,0,0.0,Potential Customers
15249,32,13,6688.46,514.4969230769232,225,2011-03-28 12:49:00,2011-11-08 11:45:00,United Kingdom,0,4123.023287671233,Potential Customers
15251,10,11,10484.99,953.1809090909092,232,2011-04-12 10:38:00,2011-11-30 15:02:00,United Kingdom,0,6664.432000000002,Potential Customers
15252,37,2,740.78,370.39,147,2011-06-09 14:15:00,2011-11-03 13:30:00,United Kingdom,0,298.34153424657535,Potential Customers
15253,17,5,918.2,183.64,153,2011-06-23 12:19:00,2011-11-23 16:22:00,United Kingdom,0,384.88931506849315,Potential Customers
15254,128,1,300.36,300.36,0,2011-08-04 15:04:00,2011-08-04 15:04:00,United Kingdom,0,0.0,Potential Customers
15255,67,1,890.85,890.85,0,2011-10-04 12:43:00,2011-10-04 12:43:00,United Kingdom,0,0.0,Potential Customers
15256,149,1,98.45,98.45,0,2011-07-14 11:47:00,2011-07-14 11:47:00,United Kingdom,1,0.0,At Risk Customers
15257,284,1,317.15,317.15,0,2011-03-01 12:58:00,2011-03-01 12:58:00,United Kingdom,1,0.0,At Risk Customers
15258,169,2,623.16,311.58,49,2011-05-06 14:16:00,2011-06-24 12:30:00,United Kingdom,1,83.65709589041096,At Risk Customers
15260,101,7,1810.77,258.68142857142857,272,2010-12-02 12:09:00,2011-08-31 13:55:00,United Kingdom,0,1349.3957260273974,Potential Customers
15261,136,1,254.82,254.82,0,2011-07-27 15:20:00,2011-07-27 15:20:00,United Kingdom,0,0.0,Potential Customers
15262,324,1,178.95,178.95,0,2011-01-20 12:16:00,2011-01-20 12:16:00,United Kingdom,1,0.0,At Risk Customers
15263,107,1,156.51,156.51,0,2011-08-25 10:26:00,2011-08-25 10:26:00,United Kingdom,0,0.0,Potential Customers
15264,65,1,393.74,393.74,0,2011-10-06 13:49:00,2011-10-06 13:49:00,United Kingdom,0,0.0,Potential Customers
15265,152,2,1506.12,753.06,84,2011-04-18 12:16:00,2011-07-11 14:46:00,United Kingdom,1,346.6139178082191,At Risk Customers
15266,339,1,119.3,119.3,0,2011-01-05 13:40:00,2011-01-05 13:40:00,United Kingdom,1,0.0,At Risk Customers
15267,23,5,1717.36,343.472,160,2011-06-10 10:24:00,2011-11-17 15:59:00,United Kingdom,0,752.8153424657534,Potential Customers
15269,24,1,408.8,408.8,0,2011-11-16 09:32:00,2011-11-16 09:32:00,United Kingdom,0,0.0,Potential Customers
15270,16,7,2379.49,339.9271428571428,295,2011-02-02 13:25:00,2011-11-24 09:24:00,United Kingdom,0,1923.1494520547944,Potential Customers
15271,8,15,2493.34,166.22266666666667,358,2010-12-09 13:47:00,2011-12-02 14:11:00,United Kingdom,3,2445.522520547945,Loyal Customers
15272,58,2,721.94,360.97,29,2011-09-14 16:36:00,2011-10-13 12:59:00,United Kingdom,0,57.35961643835618,Potential Customers
15274,5,2,716.57,358.285,14,2011-11-21 14:17:00,2011-12-05 16:57:00,United Kingdom,0,27.48487671232877,Potential Customers
15275,38,1,615.14,615.14,0,2011-11-02 11:20:00,2011-11-02 11:20:00,United Kingdom,0,0.0,Potential Customers
15276,67,1,128.63,128.63,0,2011-10-04 16:39:00,2011-10-04 16:39:00,United Kingdom,0,0.0,Potential Customers
15277,47,1,255.9,255.9,0,2011-10-24 10:08:00,2011-10-24 10:08:00,United Kingdom,0,0.0,Potential Customers
15279,355,1,290.51,290.51,0,2010-12-20 10:48:00,2010-12-20 10:48:00,United Kingdom,1,0.0,At Risk Customers
15280,173,1,113.12,113.12,0,2011-06-20 17:14:00,2011-06-20 17:14:00,United Kingdom,1,0.0,At Risk Customers
15281,59,9,2332.15,259.12777777777774,275,2011-01-10 15:51:00,2011-10-12 09:10:00,United Kingdom,0,1757.0993150684928,Potential Customers
15286,50,1,240.55,240.55,0,2011-10-21 11:08:00,2011-10-21 11:08:00,United Kingdom,0,0.0,Potential Customers
15287,23,2,486.69,243.345,48,2011-09-30 12:30:00,2011-11-17 15:34:00,United Kingdom,0,64.00306849315068,Potential Customers
15288,44,5,2306.52,461.304,322,2010-12-09 13:59:00,2011-10-27 16:58:00,United Kingdom,0,2034.7929863013699,Potential Customers
15289,30,3,939.78,313.26,220,2011-04-04 12:44:00,2011-11-10 13:49:00,United Kingdom,0,566.4427397260273,Potential Customers
15290,5,18,7943.22,441.29,355,2010-12-15 16:03:00,2011-12-05 11:39:00,United Kingdom,3,7725.597534246575,Loyal Customers
15291,26,15,4668.3,311.22,348,2010-12-01 09:32:00,2011-11-14 11:02:00,United Kingdom,3,4450.872328767124,Loyal Customers
15292,202,1,178.39,178.39,0,2011-05-22 15:00:00,2011-05-22 15:00:00,United Kingdom,1,0.0,At Risk Customers
15296,51,6,3672.86,612.1433333333333,276,2011-01-17 11:57:00,2011-10-20 11:47:00,United Kingdom,0,2777.285917808219,Potential Customers
15297,11,3,641.94,213.98,53,2011-10-07 09:42:00,2011-11-29 16:32:00,United Kingdom,0,93.21320547945204,Potential Customers
15298,3,12,4799.9,399.9916666666666,364,2010-12-08 13:55:00,2011-12-07 17:17:00,United Kingdom,0,4786.7495890410955,Potential Customers
15299,68,7,4507.01,643.8585714285714,305,2010-12-02 16:48:00,2011-10-03 14:19:00,United Kingdom,0,3766.1316438356166,Potential Customers
15300,65,1,496.44,496.44,0,2011-10-06 17:08:00,2011-10-06 17:08:00,United Kingdom,0,0.0,Potential Customers
15301,51,12,5049.95,420.82916666666665,318,2010-12-06 12:21:00,2011-10-20 09:57:00,United Kingdom,0,4399.682465753424,Potential Customers
15303,291,1,574.02,574.02,0,2011-02-22 13:59:00,2011-02-22 13:59:00,United Kingdom,1,0.0,At Risk Customers
15304,61,8,694.4,86.8,308,2010-12-06 11:42:00,2011-10-10 10:23:00,United Kingdom,0,585.9594520547945,Potential Customers
15306,65,3,1174.35,391.45,84,2011-07-14 15:22:00,2011-10-06 12:56:00,United Kingdom,0,270.26136986301367,Potential Customers
15307,96,1,205.3,205.3,0,2011-09-05 11:38:00,2011-09-05 11:38:00,United Kingdom,0,0.0,Potential Customers
15308,275,1,310.47,310.47,0,2011-03-10 13:08:00,2011-03-10 13:08:00,United Kingdom,1,0.0,At Risk Customers
15311,1,91,60632.75,666.293956043956,373,2010-12-01 09:41:00,2011-12-09 12:00:00,United Kingdom,2,61961.686986301356,Champions
15312,76,4,924.85,231.2125,279,2010-12-20 12:51:00,2011-09-25 13:10:00,United Kingdom,0,706.9401369863014,Potential Customers
15313,111,1,52.0,52.0,0,2011-08-21 16:02:00,2011-08-21 16:02:00,United Kingdom,0,0.0,Potential Customers
15314,200,1,327.97,327.97,0,2011-05-24 14:39:00,2011-05-24 14:39:00,United Kingdom,1,0.0,At Risk Customers
15315,65,2,570.5,285.25,52,2011-08-15 15:17:00,2011-10-06 12:51:00,United Kingdom,0,81.27671232876712,Potential Customers
15316,327,1,165.0,165.0,0,2011-01-17 11:34:00,2011-01-17 11:34:00,United Kingdom,1,0.0,At Risk Customers
15318,4,1,312.62,312.62,0,2011-12-06 11:30:00,2011-12-06 11:30:00,United Kingdom,0,0.0,Potential Customers
15319,284,1,204.5,204.5,0,2011-03-01 12:48:00,2011-03-01 12:48:00,United Kingdom,1,0.0,At Risk Customers
15320,45,1,267.13,267.13,0,2011-10-26 13:27:00,2011-10-26 13:27:00,United Kingdom,0,0.0,Potential Customers
15321,71,3,2748.31,916.1033333333331,221,2011-02-21 11:10:00,2011-09-30 09:40:00,United Kingdom,0,1664.045232876712,Potential Customers
15322,86,1,679.68,679.68,0,2011-09-15 09:34:00,2011-09-15 09:34:00,United Kingdom,0,0.0,Potential Customers
15325,104,1,161.74,161.74,0,2011-08-28 11:55:00,2011-08-28 11:55:00,United Kingdom,0,0.0,Potential Customers
15326,334,1,311.71,311.71,0,2011-01-10 11:38:00,2011-01-10 11:38:00,United Kingdom,1,0.0,At Risk Customers
15327,53,1,208.75,208.75,0,2011-10-18 11:55:00,2011-10-18 11:55:00,United Kingdom,0,0.0,Potential Customers
15329,40,3,1049.7,349.9,132,2011-06-21 10:37:00,2011-10-31 15:36:00,United Kingdom,0,379.6175342465753,Potential Customers
15330,33,2,714.96,357.48,28,2011-10-10 12:30:00,2011-11-07 17:50:00,United Kingdom,0,54.84624657534247,Potential Customers
15332,367,4,1661.06,415.265,3,2010-12-05 12:00:00,2010-12-08 14:43:00,Lithuania,1,13.652547945205479,At Risk Customers
15333,209,1,1028.56,1028.56,0,2011-05-15 13:27:00,2011-05-15 13:27:00,United Kingdom,1,0.0,At Risk Customers
15334,157,3,350.82,116.94,17,2011-06-19 13:51:00,2011-07-06 11:22:00,United Kingdom,1,16.339561643835616,At Risk Customers
15335,54,1,170.22,170.22,0,2011-10-17 12:50:00,2011-10-17 12:50:00,United Kingdom,0,0.0,Potential Customers
15339,67,2,574.07,287.035,252,2011-01-25 13:15:00,2011-10-04 12:51:00,United Kingdom,0,396.34421917808226,Potential Customers
15341,81,1,2020.52,2020.52,0,2011-09-20 09:40:00,2011-09-20 09:40:00,United Kingdom,0,0.0,Potential Customers
15342,130,1,406.09,406.09,0,2011-08-02 10:19:00,2011-08-02 10:19:00,United Kingdom,0,0.0,Potential Customers
15343,88,1,364.5,364.5,0,2011-09-13 13:55:00,2011-09-13 13:55:00,United Kingdom,0,0.0,Potential Customers
15344,1,3,563.94,187.98,74,2011-09-26 14:48:00,2011-12-09 10:45:00,United Kingdom,0,114.3330410958904,Potential Customers
15345,46,1,393.54,393.54,0,2011-10-25 11:28:00,2011-10-25 11:28:00,United Kingdom,0,0.0,Potential Customers
15346,333,1,252.42,252.42,0,2011-01-11 11:18:00,2011-01-11 11:18:00,United Kingdom,1,0.0,At Risk Customers
15347,367,1,201.6,201.6,0,2010-12-08 15:25:00,2010-12-08 15:25:00,United Kingdom,1,0.0,At Risk Customers
15348,73,1,158.04,158.04,0,2011-09-28 13:17:00,2011-09-28 13:17:00,United Kingdom,0,0.0,Potential Customers
15349,159,2,463.91,231.955,29,2011-06-05 15:46:00,2011-07-04 16:06:00,United Kingdom,1,36.85860273972603,At Risk Customers
15350,374,1,115.65,115.65,0,2010-12-01 13:33:00,2010-12-01 13:33:00,United Kingdom,1,0.0,At Risk Customers
15351,13,7,1934.66,276.38,357,2010-12-05 11:49:00,2011-11-27 12:52:00,United Kingdom,0,1892.2564931506847,Potential Customers
15353,255,2,770.12,385.06,113,2010-12-07 11:49:00,2011-03-30 12:15:00,United Kingdom,1,238.42071232876714,At Risk Customers
15355,30,2,277.05,138.525,24,2011-10-17 15:22:00,2011-11-10 13:44:00,United Kingdom,0,18.21698630136986,Potential Customers
15356,32,10,2718.03,271.803,337,2010-12-06 14:05:00,2011-11-08 13:11:00,United Kingdom,0,2509.5235890410954,Potential Customers
15358,5,22,8347.2,379.4181818181818,361,2010-12-09 10:04:00,2011-12-05 09:04:00,United Kingdom,3,8255.723835616438,Loyal Customers
15360,40,1,427.93,427.93,0,2011-10-31 09:35:00,2011-10-31 09:35:00,United Kingdom,0,0.0,Potential Customers
15361,362,1,418.92,418.92,0,2010-12-13 09:52:00,2010-12-13 09:52:00,United Kingdom,1,0.0,At Risk Customers
15363,373,1,326.0,326.0,0,2010-12-02 12:28:00,2010-12-02 12:28:00,United Kingdom,1,0.0,At Risk Customers
15364,96,2,913.19,456.595,159,2011-03-30 13:39:00,2011-09-05 09:46:00,United Kingdom,0,397.8005753424658,Potential Customers
15365,26,7,2314.32,330.6171428571428,290,2011-01-28 13:08:00,2011-11-14 08:29:00,United Kingdom,0,1838.7747945205476,Potential Customers
15366,76,2,602.51,301.255,283,2010-12-16 15:59:00,2011-09-25 15:01:00,United Kingdom,0,467.1515890410959,Potential Customers
15367,58,4,1877.59,469.3975,218,2011-03-09 13:53:00,2011-10-13 14:13:00,United Kingdom,0,1121.409917808219,Potential Customers
15368,22,1,446.94,446.94,0,2011-11-18 14:42:00,2011-11-18 14:42:00,United Kingdom,0,0.0,Potential Customers
15370,41,7,2386.05,340.8642857142857,292,2011-01-11 11:32:00,2011-10-30 10:58:00,United Kingdom,0,1908.84,Potential Customers
15372,138,1,2007.4,2007.4,0,2011-07-25 16:39:00,2011-07-25 16:39:00,United Kingdom,0,0.0,Potential Customers
15373,9,12,2415.91,201.32583333333332,363,2010-12-03 14:40:00,2011-12-01 15:05:00,United Kingdom,0,2402.672136986301,Potential Customers
15374,129,1,168.0,168.0,0,2011-08-03 09:59:00,2011-08-03 09:59:00,United Kingdom,0,0.0,Potential Customers
15376,41,3,1221.56,407.18666666666667,182,2011-05-01 13:45:00,2011-10-30 15:04:00,United Kingdom,0,609.1066301369863,Potential Customers
15379,170,7,3703.29,529.0414285714286,189,2010-12-16 13:02:00,2011-06-23 13:13:00,United Kingdom,1,1917.5939999999998,At Risk Customers
15380,9,5,1690.26,338.052,357,2010-12-09 15:01:00,2011-12-01 12:13:00,United Kingdom,0,1653.2132054794522,Potential Customers
15381,214,2,596.85,298.425,55,2011-03-16 13:44:00,2011-05-10 11:55:00,United Kingdom,1,89.93630136986302,At Risk Customers
15382,15,6,5955.71,992.6183333333331,281,2011-02-17 12:01:00,2011-11-25 10:58:00,United Kingdom,0,4585.080849315067,Potential Customers
15384,170,2,642.41,321.205,190,2010-12-15 11:34:00,2011-06-23 10:57:00,United Kingdom,1,334.40520547945204,At Risk Customers
15385,41,1,316.88,316.88,0,2011-10-30 15:11:00,2011-10-30 15:11:00,United Kingdom,0,0.0,Potential Customers
15386,187,1,394.14,394.14,0,2011-06-06 13:47:00,2011-06-06 13:47:00,United Kingdom,1,0.0,At Risk Customers
15388,271,1,140.54,140.54,0,2011-03-14 13:53:00,2011-03-14 13:53:00,Canada,1,0.0,At Risk Customers
15389,173,1,500.0,500.0,0,2011-06-20 16:18:00,2011-06-20 16:18:00,United Kingdom,1,0.0,At Risk Customers
15392,5,4,1535.53,383.8825,356,2010-12-14 15:50:00,2011-12-05 11:01:00,United Kingdom,0,1497.6676164383562,Potential Customers
15393,17,2,231.86,115.93,265,2011-03-03 16:58:00,2011-11-23 16:48:00,United Kingdom,0,168.33671232876713,Potential Customers
15394,10,4,2183.54,545.885,349,2010-12-16 12:46:00,2011-11-30 11:49:00,United Kingdom,0,2087.8231780821916,Potential Customers
15395,326,1,107.45,107.45,0,2011-01-18 12:40:00,2011-01-18 12:40:00,United Kingdom,1,0.0,At Risk Customers
15396,113,1,288.18,288.18,0,2011-08-19 10:56:00,2011-08-19 10:56:00,United Kingdom,0,0.0,Potential Customers
15397,290,1,94.0,94.0,0,2011-02-23 09:25:00,2011-02-23 09:25:00,United Kingdom,1,0.0,At Risk Customers
15398,17,2,1345.53,672.765,62,2011-09-22 14:56:00,2011-11-23 16:47:00,United Kingdom,0,228.5557808219178,Potential Customers
15399,2,3,815.77,271.92333333333335,78,2011-09-21 15:57:00,2011-12-08 13:04:00,United Kingdom,0,174.32893150684933,Potential Customers
15400,93,5,716.2,143.24,186,2011-03-06 11:27:00,2011-09-08 13:57:00,United Kingdom,0,364.96767123287674,Potential Customers
15402,149,2,626.77,313.385,48,2011-05-27 13:32:00,2011-07-14 12:17:00,United Kingdom,1,82.42454794520548,At Risk Customers
15405,190,1,349.1,349.1,0,2011-06-03 14:44:00,2011-06-03 14:44:00,United Kingdom,1,0.0,At Risk Customers
15406,32,2,510.71,255.355,270,2011-02-11 16:19:00,2011-11-08 13:22:00,United Kingdom,0,377.78547945205474,Potential Customers
15407,34,4,1046.74,261.685,272,2011-02-07 13:18:00,2011-11-06 11:55:00,United Kingdom,0,780.0363835616439,Potential Customers
15408,265,1,267.18,267.18,0,2011-03-20 15:02:00,2011-03-20 15:02:00,United Kingdom,1,0.0,At Risk Customers
15410,85,8,3450.84,431.355,177,2011-03-23 10:15:00,2011-09-16 14:47:00,United Kingdom,0,1673.4210410958906,Potential Customers
15411,27,4,1348.93,337.2325,156,2011-06-10 12:30:00,2011-11-13 15:19:00,United Kingdom,0,576.52898630137,Potential Customers
15412,172,1,190.53,190.53,0,2011-06-21 15:24:00,2011-06-21 15:24:00,United Kingdom,1,0.0,At Risk Customers
15414,10,3,774.9,258.3,233,2011-04-11 13:45:00,2011-11-30 09:50:00,United Kingdom,0,494.662191780822,Potential Customers
15415,314,1,559.61,559.61,0,2011-01-30 14:13:00,2011-01-30 14:13:00,United Kingdom,1,0.0,At Risk Customers
15416,65,4,3984.32,996.08,218,2011-03-02 08:41:00,2011-10-06 09:38:00,United Kingdom,0,2379.6760547945205,Potential Customers
15417,86,1,508.8,508.8,0,2011-09-15 15:26:00,2011-09-15 15:26:00,United Kingdom,0,0.0,Potential Customers
15419,25,1,135.86,135.86,0,2011-11-15 09:23:00,2011-11-15 09:23:00,United Kingdom,0,0.0,Potential Customers
15421,59,4,950.36,237.59,252,2011-02-02 14:36:00,2011-10-12 09:20:00,United Kingdom,0,656.1389589041097,Potential Customers
15422,324,2,97.7,48.85,0,2011-01-20 14:17:00,2011-01-20 16:17:00,United Kingdom,1,0.0,At Risk Customers
15423,39,1,43.5,43.5,0,2011-11-01 14:01:00,2011-11-01 14:01:00,United Kingdom,0,0.0,Potential Customers
15424,255,2,383.34,191.67,0,2011-03-30 13:00:00,2011-03-30 13:02:00,United Kingdom,1,0.0,At Risk Customers
15426,20,5,1404.07,280.814,350,2010-12-05 13:55:00,2011-11-20 15:36:00,United Kingdom,0,1346.368493150685,Potential Customers
15427,34,3,1430.54,476.84666666666664,14,2011-10-23 14:47:00,2011-11-06 14:29:00,United Kingdom,0,54.87002739726027,Potential Customers
15428,16,1,93.78,93.78,0,2011-11-24 16:54:00,2011-11-24 16:54:00,United Kingdom,0,0.0,Potential Customers
15429,27,2,397.35,198.675,49,2011-09-25 13:42:00,2011-11-13 12:28:00,United Kingdom,0,53.342876712328774,Potential Customers
15432,24,1,171.19,171.19,0,2011-11-16 16:30:00,2011-11-16 16:30:00,United Kingdom,0,0.0,Potential Customers
15433,214,2,533.3,266.65,54,2011-03-17 14:12:00,2011-05-10 10:45:00,United Kingdom,1,78.89917808219178,At Risk Customers
15434,9,5,1041.48,208.296,192,2011-05-23 14:18:00,2011-12-01 13:33:00,United Kingdom,0,547.8470136986301,Potential Customers
15435,23,1,149.29,149.29,0,2011-11-17 16:39:00,2011-11-17 16:39:00,United Kingdom,0,0.0,Potential Customers
15436,13,3,1067.75,355.91666666666663,222,2011-04-19 16:52:00,2011-11-27 16:05:00,United Kingdom,0,649.4260273972603,Potential Customers
15437,263,1,200.16,200.16,0,2011-03-22 13:11:00,2011-03-22 13:11:00,United Kingdom,1,0.0,At Risk Customers
15438,132,1,156.58,156.58,0,2011-07-31 14:19:00,2011-07-31 14:19:00,United Kingdom,0,0.0,Potential Customers
15440,55,3,383.68,127.89333333333332,154,2011-05-15 11:30:00,2011-10-16 12:16:00,United Kingdom,0,161.8814246575342,Potential Customers
15442,249,1,594.0,594.0,0,2011-04-05 12:24:00,2011-04-05 12:24:00,United Kingdom,1,0.0,At Risk Customers
15443,2,7,3213.59,459.08428571428567,319,2011-01-23 13:25:00,2011-12-08 10:40:00,United Kingdom,0,2808.5896164383557,Potential Customers
15444,10,2,1411.21,705.605,31,2011-10-30 16:12:00,2011-11-30 17:37:00,United Kingdom,0,119.85619178082192,Potential Customers
15445,265,1,113.5,113.5,0,2011-03-20 15:06:00,2011-03-20 15:06:00,United Kingdom,1,0.0,At Risk Customers
15447,331,1,155.17,155.17,0,2011-01-13 11:26:00,2011-01-13 11:26:00,United Kingdom,1,0.0,At Risk Customers
15448,313,1,494.64,494.64,0,2011-01-31 10:42:00,2011-01-31 10:42:00,United Kingdom,1,0.0,At Risk Customers
15449,27,3,974.52,324.84,235,2011-03-23 10:43:00,2011-11-13 15:02:00,United Kingdom,0,627.4306849315069,Potential Customers
15450,31,1,429.84,429.84,0,2011-11-09 17:11:00,2011-11-09 17:11:00,United Kingdom,0,0.0,Potential Customers
15452,30,3,528.48,176.16,235,2011-03-20 15:21:00,2011-11-10 12:13:00,United Kingdom,0,340.2542465753425,Potential Customers
15453,2,7,1371.77,195.96714285714285,186,2011-06-05 12:37:00,2011-12-08 10:59:00,United Kingdom,0,699.0389589041096,Potential Customers
15454,363,1,179.1,179.1,0,2010-12-12 14:21:00,2010-12-12 14:21:00,United Kingdom,1,0.0,At Risk Customers
15456,284,3,434.59,144.86333333333332,76,2010-12-15 15:34:00,2011-03-01 13:51:00,United Kingdom,1,90.48997260273971,At Risk Customers
15457,263,1,237.07,237.07,0,2011-03-22 15:31:00,2011-03-22 15:31:00,United Kingdom,1,0.0,At Risk Customers
15458,26,1,161.64,161.64,0,2011-11-14 13:08:00,2011-11-14 13:08:00,United Kingdom,0,0.0,Potential Customers
15460,355,1,214.26,214.26,0,2010-12-20 16:08:00,2010-12-20 16:08:00,United Kingdom,1,0.0,At Risk Customers
15462,95,3,234.6,78.2,93,2011-06-05 15:36:00,2011-09-06 13:11:00,United Kingdom,0,59.77479452054795,Potential Customers
15463,30,1,126.14,126.14,0,2011-11-10 12:57:00,2011-11-10 12:57:00,United Kingdom,0,0.0,Potential Customers
15464,339,1,1044.65,1044.65,0,2011-01-05 15:56:00,2011-01-05 15:56:00,United Kingdom,1,0.0,At Risk Customers
15465,20,18,7354.62,408.59,350,2010-12-05 10:12:00,2011-11-20 10:11:00,United Kingdom,3,7052.3753424657525,Loyal Customers
15466,86,1,334.53,334.53,0,2011-09-15 14:08:00,2011-09-15 14:08:00,United Kingdom,0,0.0,Potential Customers
15467,10,3,524.88,174.96,143,2011-07-10 14:42:00,2011-11-30 14:17:00,United Kingdom,0,205.63791780821919,Potential Customers
15468,52,2,467.51,233.755,0,2011-10-19 13:38:00,2011-10-19 13:49:00,United Kingdom,0,0.0,Potential Customers
15469,51,2,538.55,269.275,70,2011-08-11 16:54:00,2011-10-20 16:21:00,United Kingdom,0,103.2835616438356,Potential Customers
15471,3,1,454.48,454.48,0,2011-12-07 14:12:00,2011-12-07 14:12:00,United Kingdom,0,0.0,Potential Customers
15472,114,1,371.56,371.56,0,2011-08-18 15:17:00,2011-08-18 15:17:00,United Kingdom,0,0.0,Potential Customers
15473,15,7,1771.2,253.02857142857144,46,2011-10-10 11:12:00,2011-11-25 15:15:00,United Kingdom,0,223.2197260273973,Potential Customers
15475,78,1,454.11,454.11,0,2011-09-23 15:20:00,2011-09-23 15:20:00,United Kingdom,0,0.0,Potential Customers
15478,41,2,1399.92,699.96,16,2011-10-14 11:09:00,2011-10-30 14:19:00,United Kingdom,0,61.36635616438357,Potential Customers
15480,117,1,905.5,905.5,0,2011-08-15 14:32:00,2011-08-15 14:32:00,Malta,0,0.0,Potential Customers
15482,16,12,10879.76,906.6466666666665,343,2010-12-16 10:08:00,2011-11-24 10:46:00,United Kingdom,3,10223.993643835614,Loyal Customers
15483,162,4,225.26,56.315,105,2011-03-18 12:26:00,2011-07-01 13:07:00,United Kingdom,1,64.80082191780821,At Risk Customers
15484,2,4,3590.41,897.6025,77,2011-09-22 13:31:00,2011-12-08 15:03:00,United Kingdom,0,757.4289589041095,Potential Customers
15485,31,3,2564.5,854.8333333333333,343,2010-12-01 13:23:00,2011-11-09 14:31:00,United Kingdom,0,2409.927397260274,Potential Customers
15488,93,1,91.32,91.32,0,2011-09-08 10:11:00,2011-09-08 10:11:00,United Kingdom,0,0.0,Potential Customers
15489,23,3,1134.28,378.0933333333333,189,2011-05-12 12:54:00,2011-11-17 08:53:00,United Kingdom,0,587.3395068493151,Potential Customers
15491,96,6,3100.09,516.6816666666666,140,2011-04-18 10:04:00,2011-09-05 15:56:00,United Kingdom,0,1189.075616438356,Potential Customers
15492,29,2,659.46,329.73,46,2011-09-26 14:02:00,2011-11-11 14:53:00,United Kingdom,0,83.11002739726028,Potential Customers
15493,33,5,1953.41,390.682,238,2011-03-14 11:44:00,2011-11-07 12:04:00,United Kingdom,0,1273.7303561643837,Potential Customers
15494,22,2,1280.58,640.29,100,2011-08-10 15:29:00,2011-11-18 14:51:00,United Kingdom,0,350.8438356164383,Potential Customers
15497,18,2,1262.2,631.1,302,2011-01-24 10:01:00,2011-11-22 11:51:00,United Kingdom,0,1044.3408219178084,Potential Customers
15498,3,27,13316.4,493.2,364,2010-12-08 12:29:00,2011-12-07 12:48:00,United Kingdom,3,13279.916712328766,Loyal Customers
15500,9,4,1131.56,282.89,73,2011-09-19 13:47:00,2011-12-01 13:47:00,United Kingdom,0,226.312,Potential Customers
15502,16,12,10384.93,865.4108333333332,354,2010-12-05 15:40:00,2011-11-24 12:48:00,United Kingdom,3,10071.959506849314,Loyal Customers
15503,363,1,141.04,141.04,0,2010-12-12 10:57:00,2010-12-12 10:57:00,United Kingdom,1,0.0,At Risk Customers
15504,82,1,52.83,52.83,0,2011-09-19 13:45:00,2011-09-19 13:45:00,United Kingdom,0,0.0,Potential Customers
15505,53,5,3610.96,722.192,103,2011-07-07 13:33:00,2011-10-18 07:56:00,United Kingdom,0,1018.9832328767123,Potential Customers
15506,23,3,972.08,324.02666666666664,116,2011-07-24 11:45:00,2011-11-17 12:11:00,United Kingdom,0,308.93501369863014,Potential Customers
15507,172,1,475.86,475.86,0,2011-06-21 11:19:00,2011-06-21 11:19:00,United Kingdom,1,0.0,At Risk Customers
15508,190,6,1000.27,166.71166666666667,46,2011-04-18 15:31:00,2011-06-03 15:43:00,United Kingdom,1,126.06142465753426,At Risk Customers
15510,331,1,250.0,250.0,0,2011-01-13 12:10:00,2011-01-13 12:10:00,United Kingdom,1,0.0,At Risk Customers
15511,12,5,900.53,180.106,74,2011-09-15 15:05:00,2011-11-28 09:43:00,United Kingdom,0,182.57320547945204,Potential Customers
